2025-09-05 16:50:26,923 | DEBUG | MainThread | setup_logging:72 - Logger initialized. Log file: logs\app.log
2025-09-05 17:20:02,858 | INFO | scanner | update_row_partial:266 - Row 12 updated. summary=False action_items=True
2025-09-05 17:20:04,469 | DEBUG | pg-listener | pg_listener:544 - listener heartbeat…
2025-09-05 17:20:07,874 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:09,111 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:09,445 | DEBUG | scanner | fetch_missing:242 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:20:09,471 | DEBUG | pg-listener | pg_listener:544 - listener heartbeat…
2025-09-05 17:20:09,612 | INFO | scanner | missing_scanner:572 - Scanner found 1 rows with missing fields
2025-09-05 17:20:09,612 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:10,876 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:11,234 | DEBUG | scanner | fetch_row_by_id:208 - fetch_row_by_id(12) -> found
2025-09-05 17:20:11,419 | INFO | scanner | process_row:510 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:20:11,419 | DEBUG | scanner | flatten_transcription:417 - flatten_transcription: produced 103 chars, 1 lines
2025-09-05 17:20:11,419 | DEBUG | scanner | process_row:517 - Row 12 transcript chars=103 preview=S2: Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:20:11,420 | DEBUG | scanner | summarize_transcript:429 - summarize_transcript: total chars=103
2025-09-05 17:20:11,420 | DEBUG | scanner | summarize_transcript:433 - Single-shot summarization path.
2025-09-05 17:20:12,129 | DEBUG | scanner | bedrock_invoke:369 - Bedrock invoke ok in 709 ms. Body preview={"generation":"{\n  \"summary_md\": \"The conversation started with a test to see if an issue would persist. The speaker mentioned that their belt was not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":290,"generation_token_count":41,"stop_reason":"stop"}
2025-09-05 17:20:12,130 | INFO | scanner | summarize_transcript:461 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 17:20:12,998 | DEBUG | scanner | bedrock_invoke:369 - Bedrock invoke ok in 868 ms. Body preview={"generation":"The conversation began with a test to determine if a particular issue would persist. The speaker initiated the discussion by mentioning that their belt was not functioning properly, or at least, that was their perception. This initial statement set the stage for the conversation that …
2025-09-05 17:20:12,999 | DEBUG | scanner | summarize_transcript:466 - Rewrite preview=The conversation began with a test to determine if a particular issue would persist. The speaker initiated the discussion by mentioning that their belt was not functioning properly, or at least, that was their perception. This initial statement set the stage for the conversation that was to follow.
2025-09-05 17:20:12,999 | DEBUG | scanner | summarize_transcript:472 - Final summary len=299, action_items=0
2025-09-05 17:20:13,000 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:14,473 | DEBUG | pg-listener | pg_listener:544 - listener heartbeat…
2025-09-05 17:20:14,632 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:15,135 | INFO | scanner | update_row_partial:266 - Row 12 updated. summary=False action_items=True
2025-09-05 17:20:19,481 | DEBUG | pg-listener | pg_listener:544 - listener heartbeat…
2025-09-05 17:20:20,142 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:21,375 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:21,719 | DEBUG | scanner | fetch_missing:242 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:20:21,889 | INFO | scanner | missing_scanner:572 - Scanner found 1 rows with missing fields
2025-09-05 17:20:21,890 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:23,054 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:23,384 | DEBUG | scanner | fetch_row_by_id:208 - fetch_row_by_id(12) -> found
2025-09-05 17:20:23,548 | INFO | scanner | process_row:510 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:20:23,548 | DEBUG | scanner | flatten_transcription:417 - flatten_transcription: produced 103 chars, 1 lines
2025-09-05 17:20:23,549 | DEBUG | scanner | process_row:517 - Row 12 transcript chars=103 preview=S2: Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:20:23,549 | DEBUG | scanner | summarize_transcript:429 - summarize_transcript: total chars=103
2025-09-05 17:20:23,550 | DEBUG | scanner | summarize_transcript:433 - Single-shot summarization path.
2025-09-05 17:20:24,235 | DEBUG | scanner | bedrock_invoke:369 - Bedrock invoke ok in 685 ms. Body preview={"generation":"{\n  \"summary_md\": \"The conversation starts with a test to see if an issue will persist. The speaker mentions their belt is not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":290,"generation_token_count":40,"stop_reason":"stop"}
2025-09-05 17:20:24,236 | INFO | scanner | summarize_transcript:461 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 17:20:24,484 | DEBUG | pg-listener | pg_listener:544 - listener heartbeat…
2025-09-05 17:20:25,201 | DEBUG | scanner | bedrock_invoke:369 - Bedrock invoke ok in 965 ms. Body preview={"generation":"The conversation begins with a test to determine if a particular issue will persist. The speaker initiates the discussion by mentioning that their belt is not functioning properly, or not functioning at all. This initial statement sets the stage for the conversation, which will likely…
2025-09-05 17:20:25,201 | DEBUG | scanner | summarize_transcript:466 - Rewrite preview=The conversation begins with a test to determine if a particular issue will persist. The speaker initiates the discussion by mentioning that their belt is not functioning properly, or not functioning at all. This initial statement sets the stage for the conversation, which will likely revolve around…
2025-09-05 17:20:25,202 | DEBUG | scanner | summarize_transcript:472 - Final summary len=345, action_items=0
2025-09-05 17:20:25,202 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:26,434 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:26,951 | INFO | scanner | update_row_partial:266 - Row 12 updated. summary=False action_items=True
2025-09-05 17:20:29,493 | DEBUG | pg-listener | pg_listener:544 - listener heartbeat…
2025-09-05 17:20:31,955 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:33,137 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:33,463 | DEBUG | scanner | fetch_missing:242 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:20:33,626 | INFO | scanner | missing_scanner:572 - Scanner found 1 rows with missing fields
2025-09-05 17:20:33,627 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:34,499 | DEBUG | pg-listener | pg_listener:544 - listener heartbeat…
2025-09-05 17:20:34,993 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:35,350 | DEBUG | scanner | fetch_row_by_id:208 - fetch_row_by_id(12) -> found
2025-09-05 17:20:35,529 | INFO | scanner | process_row:510 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:20:35,530 | DEBUG | scanner | flatten_transcription:417 - flatten_transcription: produced 103 chars, 1 lines
2025-09-05 17:20:35,530 | DEBUG | scanner | process_row:517 - Row 12 transcript chars=103 preview=S2: Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:20:35,530 | DEBUG | scanner | summarize_transcript:429 - summarize_transcript: total chars=103
2025-09-05 17:20:35,531 | DEBUG | scanner | summarize_transcript:433 - Single-shot summarization path.
2025-09-05 17:20:36,274 | DEBUG | scanner | bedrock_invoke:369 - Bedrock invoke ok in 743 ms. Body preview={"generation":"{\n  \"summary_md\": \"The conversation starts with a test to see if an issue will persist. The speaker mentions their belt is not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":290,"generation_token_count":40,"stop_reason":"stop"}
2025-09-05 17:20:36,275 | INFO | scanner | summarize_transcript:461 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 17:20:37,194 | DEBUG | scanner | bedrock_invoke:369 - Bedrock invoke ok in 920 ms. Body preview={"generation":"The conversation begins with a test to determine if an issue will persist. The speaker initiates the discussion by mentioning that their belt is not working or is not functioning properly. This initial statement sets the stage for the conversation, which will likely revolve around tro…
2025-09-05 17:20:37,194 | DEBUG | scanner | summarize_transcript:466 - Rewrite preview=The conversation begins with a test to determine if an issue will persist. The speaker initiates the discussion by mentioning that their belt is not working or is not functioning properly. This initial statement sets the stage for the conversation, which will likely revolve around troubleshooting or…
2025-09-05 17:20:37,195 | DEBUG | scanner | summarize_transcript:472 - Final summary len=326, action_items=0
2025-09-05 17:20:37,195 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:38,433 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:38,946 | INFO | scanner | update_row_partial:266 - Row 12 updated. summary=False action_items=True
2025-09-05 17:20:39,501 | DEBUG | pg-listener | pg_listener:544 - listener heartbeat…
2025-09-05 17:20:43,959 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:44,516 | DEBUG | pg-listener | pg_listener:544 - listener heartbeat…
2025-09-05 17:20:45,231 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:45,575 | DEBUG | scanner | fetch_missing:242 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:20:45,750 | INFO | scanner | missing_scanner:572 - Scanner found 1 rows with missing fields
2025-09-05 17:20:45,751 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:47,195 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:47,543 | DEBUG | scanner | fetch_row_by_id:208 - fetch_row_by_id(12) -> found
2025-09-05 17:20:47,718 | INFO | scanner | process_row:510 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:20:47,718 | DEBUG | scanner | flatten_transcription:417 - flatten_transcription: produced 103 chars, 1 lines
2025-09-05 17:20:47,719 | DEBUG | scanner | process_row:517 - Row 12 transcript chars=103 preview=S2: Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:20:47,720 | DEBUG | scanner | summarize_transcript:429 - summarize_transcript: total chars=103
2025-09-05 17:20:47,720 | DEBUG | scanner | summarize_transcript:433 - Single-shot summarization path.
2025-09-05 17:20:48,407 | DEBUG | scanner | bedrock_invoke:369 - Bedrock invoke ok in 687 ms. Body preview={"generation":"{\n  \"summary_md\": \"The conversation started with a test to see if an issue would persist. The speaker mentioned their belt was not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":290,"generation_token_count":40,"stop_reason":"stop"}
2025-09-05 17:20:48,407 | INFO | scanner | summarize_transcript:461 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 17:20:49,462 | DEBUG | scanner | bedrock_invoke:369 - Bedrock invoke ok in 1054 ms. Body preview={"generation":"The conversation began with a test to determine if a particular issue would persist. The speaker initiated the discussion by mentioning that their belt was not functioning properly, or at least, that was their perception. This initial statement set the tone for the conversation, which…
2025-09-05 17:20:49,463 | DEBUG | scanner | summarize_transcript:466 - Rewrite preview=The conversation began with a test to determine if a particular issue would persist. The speaker initiated the discussion by mentioning that their belt was not functioning properly, or at least, that was their perception. This initial statement set the tone for the conversation, which would revolve …
2025-09-05 17:20:49,464 | DEBUG | scanner | summarize_transcript:472 - Final summary len=330, action_items=0
2025-09-05 17:20:49,465 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:49,520 | DEBUG | pg-listener | pg_listener:544 - listener heartbeat…
2025-09-05 17:20:51,690 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:52,190 | INFO | scanner | update_row_partial:266 - Row 12 updated. summary=False action_items=True
2025-09-05 17:20:54,527 | DEBUG | pg-listener | pg_listener:544 - listener heartbeat…
2025-09-05 17:20:57,201 | DEBUG | scanner | db_conn:153 - Opening DB connection …
2025-09-05 17:20:58,404 | DEBUG | scanner | db_conn:162 - DB connection established.
2025-09-05 17:20:58,737 | DEBUG | scanner | fetch_missing:242 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:20:58,901 | INFO | scanner | missing_scanner:572 - Scanner found 1 rows with missing fields
2025-09-05 17:20:58,902 | DEBUG | scanner | db_conn:153 - Opening DB connection …
